Character	Number	Chinese etymology	MC description	ZIHUI	Beijing	Jinan	Xi'an	Taiyuan	Hankou	Chengdu	Yangzhou	Suzhou	Wenzhou	Changsha	Shuangfeng	Nanchang	Meixian	Guangzhou	Xiamen	Chaozhou	Fuzhou	Shanghai	Zhongyuan yinyun
醋	2104	Chinese etymology	遇合一去暮清	6818 0838	chu 3	chu 3	chou 3	chu 3	chou 3	chu 3	chu 3	chǝu 31	cho_y 31	chôu 31	chǝu 31	chu 2	chi_ 3	čhou 31	chɔ 31	chou 32	chou 31	chu 3	chu 3
醃	2105	Chinese etymology	咸開三平鹽影	6812 1894	ian 11	iã 11	ia 11	iɛ 1	ian 11	ian 11	î̃ 11	î 11	ɦi 32	iẽ 11	î̃ 11	iɛn 11	jam 11	jim 11	iam 11	iǝm 11	ieŋ 11	î 1	iem 1
鋪	2106	Chinese etymology	A: 遇合一去暮滂; B: 遇合一平模滂	A: 6917 0751; B: 6917 0742	A: phu 3; B: phu 11	A: phu 3; B: phu 11	A: phu 3; B: phu 11	A: phu 3; B: phu 1	A: phu 3; B: phu 11	A: phu 3; B: phu 11	A: phu 3; B: phu 11	A: phu 31; B: phu 11	A: phu 31; B: pho_y 11	A: phu 31; B: phu 11	A: phu 31; B: phu 11	A: phu 2; B: phu 11	A: phu 3; B: phu 11	A: phou 31; B: phɔ 11	A: phɔ 31; B: phɔ 11	A: phou 31; B: phou 11	A: phuɔ 31; B: phuɔ 11	A: phu 1; B: pu 3	A: ; B: phu 3
鋤	2107	Chinese etymology	遇合三平魚崇	6915 0874	c̣hu 12	c̣hu 12	pfhu 12	chu 1	chou 12	cu 12	cho 12	zǝu 12	zǝu 12	côu 12	ʒǝu 12	chu 12	chi_ 12	čhɔ 12	thu 12	cho 12	thy 12	zü 32	čhu 12
銳	2108	Chinese etymology	蟹合三去祭以	6904 1213	ẓuei 3	luei 3	vei 2	zuei 3	ruei 3	zuei 3	luǝi 3	ze_ 32	zai 32	yei 31	ui 2	lui 32	jui 3	jö_y 32	ʒui 32	zue 22	yɔ 32	zö 32	
鋒	2109	Chinese etymology	通合三平鍾敷	6912 2425	fǝŋ 11	fǝŋ 11	fǝŋ 11	fǝŋ 1	foŋ 11	foŋ 11	fɔuŋ 11	foŋ 11	xoŋ 11	xoŋ 11	xaŋ 11; xǝn 11	фuŋ 11	fuŋ 11	fuŋ 11	hɔŋ 11	hoŋ 11	xuŋ 11		
閱	2110	Chinese etymology	山合三入薛以	7048 0398	ye 3	ye 3	ye 11	yǝʔ 41	ye 12	ye 12	yǝʔ 4	yôʔ 42	ɦy 42	ye 4	uɛ 12	yɔt 41	jat 42	jyt 42	iat 42	luek 41	yɔʔ 42	yîʔ 42	ye 43
霄	2111	Chinese etymology	效開三平宵心	7197 1473	śiau 11	śiɔ 11	śiau 11	śiau 1	śiau 11	śiau 11	śiɔ 11	siä 11	śiɛ 11	siau 11	śiǝ 11	śiɛu 11	siau 11	šiu 11	siau 11	siǝu 11	sieu 11		
震	2112	Chinese etymology	臻開三去震章	7201 2058	c̣ǝn 3	c̣ẽ 3	c̣ẽ 3	cǝŋ 2	cǝn 2	cǝn 2	cǝn 3	cǝn 31	caŋ 31	c̣ǝn 31	ćin 31	cǝn 31	cǝn 2	čan 31	cin 31	ciŋ 31	ciŋ 31		
霉	2113	Chinese etymology	止開三平脂明	7199 1154	mei 12	mei 12	mei 12	mei 1	mei 12	mei 12	mǝi 12	me_ 12	mai 12	mei 12	mie 12	mai 31	mi 12	mui 12	mi 12	bue 12	mi 12; muei 12	me_ 32	
靠	2114	Chinese etymology	效開一去號溪	7237 1391	khau 3	khɔ 3	khau 3	khau 3	khau 3	khau 3	khɔ 3	khä 31	khз 31	khau 31	khǝ 31	khau 2	khau 3	khāu 31	kho 31	khau 31	khɔ 31	khɔ 3	
鞍	2115	Chinese etymology	山開一平寒影	7254 1763	a 11	ŋã 11	ŋã 11	ŋä̃ 1	ŋan 11	ŋan 11	ɛ̃ 11	ö 11	y 11	ŋan 11	uɛ̃ 11	ŋɔn 11	ɔn 11	ɔn 11	an 11 (lit.); uã 11	uã 11	aŋ 11	ö 1	an 1
鞋	2116	Chinese etymology	蟹開二平佳匣	7256 0363	śie 12	śiä 12	xɛ 12	śiɛ 1	xai 12	xai 12	xɛ 12; śiɛ 12 (lit.)	ɦa_ 12	ɦa 12	xai 12	ɣa 12	hai 12	hai 12	hāi 12	hai 12 (lit.); ue 12	oi 12	ɛ 12	ɦa 32	xiai 12
鞏	2117	Chinese etymology	通合三上腫見	7255 2691	kuŋ 2	kuŋ 2	koŋ 2	kuŋ 2	kuŋ 2	koŋ 2	kɔuŋ 2	koŋ 2	koŋ 21	koŋ 2	kaŋ 2; kǝn 2	kuŋ 2	kiuŋ 2	kuŋ 21	kiɔŋ 2	kioŋ 21	kyŋ 2		
養	2118	Chinese etymology	宕開三上養以	7402 2363	iaŋ 2	iaŋ 2	iaŋ 2	ia_̃ 2	iaŋ 2	iaŋ 2	iâŋ 2	iaŋ 32	ɦi 22	ian 2	iaŋ 2	iɔŋ 2	jɔŋ 11	jö_ŋ 22	iɔŋ 2  (lit.); iɔŋ 32	iaŋ 21	yɔŋ 2	iã 32	iaŋ 2
餓	2119	Chinese etymology	果開一去箇疑	7408 0214	ô 3	ŋǝ 3	ŋô 3	ŋǝ 3	o 3	o 3	o 3	ŋǝu 32	ŋ 32	o 32	ŋû 32	ŋo 32	ŋɔ 3	ŋɔ 32	go 32	go 32	ŋɔ 32	ŋou 32	o 3
餘	2120	Chinese etymology	遇合三平魚以	7411 1001	y 12	y 12	y 12	y 1	y 12	y 12	y 12	y 12	ɦu 12	y 12	y 12	y 31	ji 12	jy 12	u 12	ɨ 12	y 12		
駝	2121	Chinese etymology	果開一平歌定	7476 0258	thuo 12	thuǝ 12	thuo 12	thuǝ 1; tǝ 1	tho 12	tho 12	to 12	dǝu 12	du 12	to 12	dû 12	tho 12	thɔ 12	thɔ 12	to 12	tho 12	tɔ 12	tu 32	thuo 12
駐	2122	Chinese etymology	遇合三去遇知	7465 0861	c̣u 3	c̣u 3	pfu 3	cu 3	ćy 3	cu 3	cu 3	cü 31	ci_ 31	ćy 31	ty 31	ćy 31	cu 3	čy 31	cu 31	cu 22	cy 31	cü 3	čiu 3
駛	2123	Chinese etymology	止開三上止生	7471 0505	ṣî_ 2	ṣî_ 2	si_ 2	si_ 2	si_ 2	si_ 2	si_ 2	si_ 2	si_ 21 (lit.); sa 21	ṣî_ 2	ṣî_ 2	si_ 2	si_ 2	šai 21	su 2	sai 21	sy 2	si_ 3	ši_ 2
駕	2124	Chinese etymology	假開二去禡見	7468 0091	ćia 3	ćia 3	ćia 3	ćia 3	ćia 3	ćia 3	ćiâ 3	ćia_ 31 (lit.); ka_ 31	ko 31	ćia 31	ćio 31	ka 31	ka 3	ka 31	ka 31 (lit.); ke 31	ke 31	ka 31	ka 3	ka 3
駒	2125	Chinese etymology	遇合三平虞見	7467 0963	ćy 11	ćy 11	ćy 11	ćy 1	ćy 11	ćy 11	ćy 11	ćy 11	ćy 11	ćy 11	ty 31	ćy 11	khi 11	khö_y 11	khu 11	khu 11	khy 11	ćy 1	kiu 1
髮	2126	Chinese etymology	山合三入月非	7569 0029	fa 2	fa 2	fa 11	faʔ 41	fa 12	fa 11; fa 12	faʔ 4	faʔ 41	xo 41	fa 4	xua 12	фuat 41	fat 41	fāt 43	huat 41	huek 41	xuaʔ 41	faʔ 4	fa 42
鬧	2127	Chinese etymology	效開二去效泥	7593 1323	nau 3	nɔ 3	nau 3	nau 3	nau 3	nau 3	nɔ 3	nä 32	nɔ 32	nau 31 (lit.); nau 32	nǝ 32	lau 32	nau 3	nāu 32	lau 32	nau 32	nau 32	nɔ 32	nau 3
魯	2128	Chinese etymology	遇合一上姥來	7627 0821	lu 2	lu 2	lou 2	lu 2; lou 2	nou 2	nu 2	lu 2	lǝu 32	lǝu 22	nôu 2	nǝu 2	lu 2	lu 11	lou 22	lɔ 2	lu 21	lu 2	lou 32	lu 2
鴉	2129	Chinese etymology	假開二平麻影	7693 0106	ia 11	ia 11	ia 11	ia 1	ia 11	ia 11	iâ 11	ia_ 11 (lit.); o 11	o 11	ia 11	io 11	ŋa 11	a 11	a 11	a 12	a 11	a 11	iaʔ 4	a 1
�	2130	Chinese etymology	遇合三平虞敷	9690 0766	fu 11	fu 11	fu 11	fu 1	fu 11	fu 11	fu 11	fu 11	fu 11	fu 11	xǝu 11	фu 11	fu 11	fu 11	hu 11	hu 11	xu 11	fu 1	fu 1
黎	2131	Chinese etymology	蟹開四平齊來	7812 0598	li 12	li 12	li 12	li 1	ni 12	ni 12	li 12	li 12	lei 12	ni 12	ni 12	li 31	lai 12	lai 12	le 12	loi 12	lɛ 12	li 32	li 12
�	2132	Chinese etymology	曾開一入德明	1075 0245	mo 3	mei 3	mei 12	miǝʔ 41	mô 12	me 12	mɔʔ 4	môʔ 42	mai 42	mô 4	miɛ 31	mɛt 41	mɛt 42	mak 42	bîk 42 (lit.); bak 42	bak 42	möyʔ 42	môʔ 42	mei 43
齒	2133	Chinese etymology	止開三上止昌	7876 0478	c̣hî_ 2	c̣hî_ 2	chi_ 11	chi_ 2	chi_ 11	chi_ 2	chi_ 2	chü 2	chi_ 21	c̣hî_ 2	c̣hî_ 2	chi_ 2	chi_ 2	chi 21	chi 2  (lit.); khi 2	ki 21	chi 2	chi_ 3	čhi_ 2
儘	2134	Chinese etymology	臻開三上軫精	0324 2119	ćin 2	ćiẽ 3	ćiẽ 2	ćiŋ 2	ćin 2	ćin 2	ćĩ 2	cin 2	zaŋ 22	ćin 31	ćin 2	ćin 2	chin 3	čö_n 22	cin 32	ciŋ 22	ceiŋ 32	ćiŋ 3; ziŋ 32	ciǝn 2
凝	2135	Chinese etymology	曾開三平蒸疑	0413 2547	niŋ 12	ńiŋ 12	ńiŋ 12	niŋ 1	nin 12	ńin 12	nĩ 12	ńin 12		ńin 12	ńin 12	ńin 31	ŋɛn 12	jîŋ 12	gîŋ 12	ŋeŋ 12	ŋiŋ 12	ńiŋ 32	iǝŋ 12
劑	2136	Chinese etymology	蟹開四去霽從	0495 0649	ći 3	ći 11	ći 3	ći 3	ći 3	ći 3	ći 3	ci 31		ci 31	ći 31	ći 31	ci 3	čai 32	ce 31	ci 31	cǝ 32	ci 3	ci 3
橄	2137	Chinese etymology	臻合三平文曉	0534 2207	śyn 11	śyẽ 11	śyẽ 11	śyŋ 1	śyn 11	śyn 11	śyĩ 11	śyǝn 11	śyoŋ 11	śyn 11	śyn 11	śyn 11	hiun 11	fan 11	kun 11	hɨŋ 11	xyŋ 11	śioŋ 1	xyǝn 1
器	2138	Chinese etymology	止開三去至溪	0892 0682	ćhi 3	ćhi 3	ćhi 3	ćhi 3	ćhi 3	ćhi 3	ćhi 3	ćhi 31	chi_ 31	ćhi 31	ćhi 31	ćhi 12	khi 3	hei 31	khi 31	khi 31	khei 31	ćhi 3	
�梗開四入錫幫	2139	Chinese etymology	1084 0546	pi 3	pi 3	pi 11	piǝʔ 41	pi 12	pi 12	piǝʔ 4	piôʔ 41	pi 41	pi 4	pi 12 (lit.); pio 12	piak 41	piak 41	pîk 41	pîk 41 (lit.); piaʔ 41	piaʔ 41	pieʔ 41	pîʔ 4	pi 42	4123
�臻開一上很溪	2140	Chinese etymology	1083 2091	khǝn 2	khẽ 2	khẽ 2	khǝŋ 2	khǝn 2	khǝn 2	khǝn 2	khǝn 2	khaŋ 21	khǝn 2	khiɛ̃ 2	khɛn 2	khɛn 2	han 21	khun 2	khɨŋ 21	khouŋ 2			4124
�臻合三去問非	2141	Chinese etymology	1164 2039	fǝn 3	fẽ 3	fẽ 3	fǝŋ 3	fǝn 3	fǝn 3	fǝn 3	fǝn 31	faŋ 31	fǝn 31	xuan 31	фun 31	fun 2	fan 31	hun 31	huŋ 31	puŋ 31	fǝŋ 3	fǝn 3	4127
�江開二入覺匣	2142	Chinese etymology	1331 0394	śye 12	śye 12	śyo 12	śiǝʔ 42	śio 12	śio 12	śiâʔ 4	ioʔ 42 (lit.); ɦoʔ 42	ɦo 42	śio 4	śiû 12	hɔk 41	hɔk 42	hɔk 42	hɔk 42 (lit.); hak 42 (lit.); oʔ 42	hak 42	xouʔ 42	iaʔ 42 (lit.); ɦoʔ 42	xau 41	4129
�效開一去號定	2143	Chinese etymology	1418 1306	tau 2	tɔ 2	tau 2	tau 3	tau 3	thau 3	thɔ 3	dä 32	dз 32	tau 31	thǝ 31	thau 32	thau 3	tou 32	to 32	tau 22	tɔ 32	tɔ 32	tau 3	4131
�山開三去願曉	2144	Chinese etymology	2009 1888	śian 3	śiã 3	śiã 3	śiɛ 3	śian 3	śian 3	śî̃ 2	śî 31	śi 31	śiẽ 31	śî̃ 31	śiɛn 2	hian 2	hin 31	hian 31	hieŋ 31	xyɔŋ 31	śî 3	xien 3	4133
�曾開三平蒸並	2145	Chinese etymology	1996 2517	phiŋ 12	phiŋ 12	phiŋ 12	phiŋ 1	phin 12	phin 12	phĩ 12	bin 12	beŋ 12	pin 12	bin 12	phin 12	phin 12	phaŋ 12	pîŋ 12 (lit.); pin 12	pheŋ 12	piŋ 12	piŋ 32	phiǝŋ 12	4134
�山開三去線章	2146	Chinese etymology	2069 1718	c̣an 3	c̣ã 3	cã 3	cä̃ 3	can 3	can 3	cî̃ 3	cö 31	ći 31	c̣ôn 31	ćî̃ 31	cɛn 31	can 3	čin 31	cian 31	cieŋ 31	cieŋ 31	cö 3	čien 3	4142
�通合三平鍾影	2147	Chinese etymology	2340 2722	yŋ 11	yŋ 11	yŋ 11	yŋ 2	ioŋ 2	yoŋ 2	iɔuŋ 2	ioŋ 2	yoŋ 21	ioŋ 2	in 11	iuŋ 2	juŋ 2	juŋ 22	iɔŋ 2	ioŋ 21	yŋ 2	ioŋ 3	iuŋ 2	4144
�	2148	Chinese etymology	2346 2245	taŋ 2	taŋ 2	taŋ 2	ta_̃ 2	taŋ 2	taŋ 2	taŋ 2	ta_ŋ 2	tɔ 21	tan 2	taŋ 31	tɔŋ 2	tɔŋ 2	tɔŋ 21	tɔŋ 2	taŋ 21	touŋ 2	ta_̃ 3	taŋ 3	4145
�遇合三去御見	2149	Chinese etymology	4251 0968	ćy 3	ćy 3	ćy 3	ćy 3	ćy 3	ćy 3	ćy 3	ćy 11	ćy 31	ćy 31	ty 31	ćy 31	ki 2	kö_y 31	ku 31	kɨ 22	köy 31	ćy 1	kiu 3	4148
�A: 梗開二入陌澄; B: 梗開二入陌澄	2150	Chinese etymology	A: 2344 0145; B: 2344 1087	A: cô 12 (lit.); c̣ai 12; B: c̣ai 12	A: c̣ei 12; B: c̣ei 12	A: cei 12; B: cei 12	A: caʔ 42; cǝʔ 42; B: cǝʔ 42; caʔ 42	A: chô 12; B: chô 12	A: che 12; B: che 12	A: cǝʔ 4; B: cǝʔ 4	A: zôʔ 42; B: zôʔ 42	A: ʒa 42; B: ʒa 42	A: chô 4; B: chô 4	A: ćhiɛ XH; B: ćhiɛ 12	A: chɛt 41; B: cak 41	A: chɛt 42; B: chɛt 42	A: čāk 42; B: čāk 42	A: tîk 42 (lit.); tiaʔ 42; toʔ 42; B: tîk 42 (lit.); tiaʔ 41; toʔ 42	A: toʔ 42; cek 42 (lit.); B: toʔ 42	A: teiʔ 42; B: teiʔ 41	A: zôʔ 42; B: zôʔ 42	A: čai 41; B: čai 41	4150
�蟹合一平灰來	2151	Chinese etymology	2341 1169	lei 12	luei 3	luei 12	luei 1	nei 12	nuei 3	luǝi 12	le_ 12	nai 12	lei 12	nue 12	lǝi 31 (lit.); lui 31	lui 12	lö_y 12	lui 12	lui 12	lo_y 12	lei 32	luei 3	4151
�效開一平豪清	2152	Chinese etymology	2347 1339	chau 11	chɔ 11	chau 11	chau 1	chau 11	chau 11	chɔ 11	chä 11	chз 11	chau 11	chǝ 11	chau 11	chau 11	čou 11	cho 11 (lit.); cho 31	chau 11	chɔ 11 (lit.); chau 11	cɔ 1	chau 3	4152
�深開三平侵群	2153	Chinese etymology	2350 2131	ćhin 12	ćhiẽ 12	ćhiẽ 12	ćhiŋ 1	ćhin 12	ćhin 12	ćhĩ 12	ʒ́in 12	ʒ́iaŋ 12	ćin 12	ʒ́in 12	ćhin 12	khim 12	kham 12	khim 12	khim 12	khiŋ 12			4154
�A: 咸開一平談端; B: 咸開一去闞端	2154	Chinese etymology	A: 2137 1657; B: 2137 1662	A: tan 11; B: tan 3	A: tã 11; B: tã 3	A: tã 11; B: tã 3	A: tä̃ 1; B: tä̃ 3	A: tan 11; B: tan 3	A: tan 11; B: tan 3	A: tɛ̃ 11; B: tɛ̃ 3	A: te_ 11; B: te_ 31	A: ta 11; B: ta 31	A: tan 11; B: tan 31	A: tã 11; B: tã 31	A: tan 11; B: tan 31	A: tam 11; B: tam 11	A: tān 11; B: tām 31	A: tam 31 (lit.); tã 31; B: tam 31 (lit.); tã 31	A: tã 11; B: tã 31	A: taŋ 11; B: taŋ 31	A: te_ 1; B: te_ 3	A: tam 1; B: tam 3	4155
�梗開三上靜章	2155	Chinese etymology	2419 2463	c̣ǝŋ 2	c̣ǝŋ 2	c̣ǝŋ 2	cǝŋ 2	cǝn 3	cǝn 2	cǝn 2	cǝn 2	ceŋ 21	c̣ǝn 2	ćin 2	cǝn 2  (lit.); caŋ 2	cǝn 2	čîŋ 21	cîŋ 2	ciã 21	ciŋ 2	cǝŋ 3	čiǝŋ 2	4157
�梗開四入錫來	2156	Chinese etymology	2479 0622	li 3	li 3	li 3	liǝʔ 41	ni 12	ni 12	liǝʔ 4	liôʔ 42	lei 42	ni 4	ni 31	lit 41	lak 42	lîk 42	lîk 42 (lit.); laʔ 42	leʔ 42	liʔ 42			4158
�效開四上篠曉	2157	Chinese etymology	2556 1477	śiau 2	śiɔ 2	śiau 2	śiau 2	śiau 2	śiau 2	śiɔ 2	śiä 2	śia 21	śiau 2	śiǝ 2	śiɛu 2	hiau 2	hiu 21	hiau 2	hiǝu 21	xieu 2	śiɔ 3	xiau 2	4159
�梗開二平耕澄	2158	Chinese etymology	2892 2473	c̣hǝŋ 12	c̣hǝŋ 12	c̣hǝŋ 12	chǝŋ 1	chǝn 12	chǝn 12	chǝn 12	zǝn 12 (lit.); zaŋ 12	ʒeŋ 12	c̣ǝn 12		chaŋ 12	chǝn 12	čhāŋ 12	tîŋ 12	cheŋ 12	teiŋ 12	zǝŋ 32	čhǝŋ 12	4166
�A: 梗合二平庚匣; B: 梗合二去映匣	2159	Chinese etymology	A: 2897 2506; B: 2897 2507	A: xǝŋ 12; B: xǝŋ 3	A: xǝŋ 3; B: xǝŋ 3	A: xoŋ 12; B: xoŋ 3	A: xǝŋ 1; B: xǝŋ 3	A: xuǝn 12; B: xuǝn 12	A: xuǝn 12; B: xuǝn 12	A: xɔuŋ 11; B: xɔuŋ 3	A: ɦuaŋ 12; B: ɦuaŋ 32	A: viɛ 12; B:	A: fǝn 12; B: fǝn 12	A: ɣuǝn 12; B: ɣuǝn 12	A: hɛn 31 (lit.); uaŋ 31; B: hɛn 2	A: vaŋ 12; B: vaŋ 12	A: uāŋ 12; B: uāŋ 32	A: hîŋ 12 (lit.); huã 12; huaĩ 12; B: hîŋ 12 (lit.); huã 12; huaĩ 12	A: huẽ 12; B: huẽ 12	A: xuaŋ 12; B: xuaŋ 12	A: ɦǝŋ 32; uã 32; B: uã 32	A: xuǝŋ 12; B: xuǝŋ 3	4167
�臻合三入術見	2160	Chinese etymology	2904 0964	ćy 12	ćy 11	ćy 11	ćyʔ 41	ćy 12	ćy 12	ćiɔʔ 4	ćyôʔ 41	ćiai 41	ćy 4	ćy 12	ćyt 41	kit 41	kuat 41	kiat 41	kik 41	keiʔ 41	ćyîʔ 4		4168
�遇合三去遇襌	2161	Chinese etymology	2885 0898	ṣu 3	ṣu 3	fu 3	su 3	śy 3	su 3	su 3	zü 32	zi_ 32	śy 31 (lit.); śy 32	ɣy 32	śy 32	su 3	šy 32	su 32; chiu 32	chiu 32	söy 32	zü 32	šiu 3	4169
�宕開三上養邪	2162	Chinese etymology	2895 2353	śiaŋ 3	śiaŋ 3	śiaŋ 3	śia_̃ 3	śiaŋ 3	śiaŋ 3	śiâŋ 3	ziaŋ 32	ɦi 22	sian 31	ʒ́iaŋ 32	śiɔŋ 32	chiɔŋ 3	čö_ŋ 32	siɔŋ 32	chiẽ 22	suɔŋ 32			4172
�效開三平宵群	2163	Chinese etymology	2890 1467	ćhiau 12	ćhiɔ 12	ćhiau 12	ćhiau 1	ćhiau 12	ćhiau 12	ćhiau 12	ʒ́iä 12	ʒ́iɛ 12	ćiau 12	ʒ́iǝ 12	ćhiɛu 12	khiau 12	khiu 12	kiau 12 (lit.); kio 12	khie 12	kyɔ 12	ćiɔ 32	khiau 12	4173
�效開三平宵從	2164	Chinese etymology	2881 1464	ćhiau 12	ćhiɔ 12	ćhiau 12	ćhiau 1	ćhiau 12	ćhiau 12	ćhiɔ 12	ziä 12	ʒ́iɛ 12	ciau 12	ʒ́iǝ 12	ćiɛu 12	ciau 11	čhiu 12	chiau 12	ciǝu 11	cieu 12	ciɔ 1	chiau 12	4175
�止開三平微見	2165	Chinese etymology	2623 0627	ći 11	ći 11	ći 11	ći 1	ći 11	ći 11	ći 11	ći 11	ci_ 11	ći 11	ći 11	ći 11	ki 11	kei 11	ki 11	ki 11	ki 11	ći 1	ki 1	4176
�梗開四入錫來	2166	Chinese etymology	2980 0622	li 3	li 3	li 3	liǝʔ 41	ni 12	ni 12	liǝʔ 4	liôʔ 42	lei 42	ni 4	ni 31	lit 41	lak 42	lîk 42	lîk 42 (lit.); laʔ 42	leʔ 42	liʔ 42	lîʔ 42	li 43	4179
杓	2167	Chinese etymology	通合一平鍾泥	3426 2634	nuŋ 12	nuŋ 12	noŋ 12	lǝŋ 1	noŋ 12	noŋ 12	nɔuŋ 12	noŋ 12	noŋ 12	noŋ 12	naŋ 12; nǝn 12	luŋ 31	nuŋ 12	nuŋ 12	lɔŋ 12	loŋ 12	nyŋ 12	noŋ 32	nuuŋ 12
杗	2168	Chinese etymology	梗開二入陌澄	3419 0146	cô 12	c̣ei 12	cei 12	cǝʔ 42; caʔ 42	chô 12	che 12	cǝʔ 4	zôʔ 42	ʒa 42	chô 4	ćhiɛ 12	chɛt 41	chɛt 42	čāk 42	tîk 42	cek 42	teiʔ 42	zôʔ 42	čai 41
步	2169	Chinese etymology	江開二入覺澄	3424 0291	c̣uo 12	c̣uǝ 12	pfo 12	cuǝʔ 42	co 12	cho 12	cuâʔ 4	zoʔ 42	ʒ́yo 42	chôu 4	chû 31	tak 41; cɔk 41 (lit.)	chuk 42	čuk 42	cɔk 42 (lit.); tak 42	cuak 42	couʔ 42	zoʔ 42	čo 41
汞	2170	Chinese etymology	梗開四入錫見	3423 0629	ći 11	ći 11	ći 11	ćiǝʔ 41	ći 12	ći 12	ćiǝʔ 4	ciôʔ 41	ćiai 41	ći 4	ći 12	ćit 41	kit 41	kîk 41	kîk 41 (lit.); ŋizʔ 41	kek 41	keiʔ 41	ćîʔ 4	ki 42
決	2171	Chinese etymology	臻開三平真來	3592 2107	lin 12	liẽ 12	liẽ 12	liŋ 1	nin 12	nin 12	lĩ 12	lin 12	leŋ 12	nin 12	nin 12	lin 31	lin 12	lö_n 12	lin 12	liŋ 12	liŋ 12		
沐	2172	Chinese etymology	效開三平宵書	3599 1374	ṣau 11	ṣɔ 11	sau 11	sau 1	sau 11	sau 11	sɔ 11	sä 11	śiɛ 11	ṣau 11	śiû 11	sɛu 11	sau 11	siu 11	siau 11 (lit.); sio 11	sie 11	sieu 11	sɔ 1	šiau 1
汰	2173	Chinese etymology	曾開一平登端	3597 2436	tǝŋ 11	tǝŋ 11	tǝŋ 11	tǝn 1	tǝn 11	tǝn 11	tǝn 11	tǝn 11	teŋ 11	tǝn 11	tiǝ̃ 11	tɛn 11	tɛn 11	taŋ 11	tîŋ 11	teŋ 11	teiŋ 11		
沌	2174	Chinese etymology	山開四去霰影	3601 1915	ian 3	iã 3	iã 3	iɛ 3	ian 3	ian 3	î̃ 3	î 31	i 21	iẽ 31	î̃ 31	iɛn 2	jan 3	jin 31	ian 31 (lit.); ĩ 31	ieŋ 31	ieŋ 31	î 3	ien 3
沒	2175	Chinese etymology	宕開一去宕透	3594 2252	thaŋ 3	thaŋ 3	thaŋ 3	ta_̃ 3	thaŋ 3	thaŋ 3	thâŋ 3	tha_ŋ 31	thɔ 31	than 31	thaŋ 31	thɔŋ 31	thɔŋ 3	thɔŋ 31	thɔŋ 31 (lit.); thŋ 31	thaŋ 31	thouŋ 31	tha_̃ 3	
沃	2176	Chinese etymology	山開三平仙日	3595 1734	ẓan 12	ẓã 2	ẓã 12	zä̃ 1	nan 12	zan 12	î̃ 12	zö 12		yẽ 12	î̃ 12	lɛn 31	jan 12	jin 12	hiã 12	zieŋ 12	yɔŋ 12	zö 32	žien 12
汾	2177	Chinese etymology	通合一入屋定	3747 0794	tu 12	tu 12	tou 12	tuǝʔ 42	tou 12	tu 12	tɔʔ 4	doʔ 42	du 42	tôu 4	thǝu 31	thuk 41	thuk 42	tuk 42	tɔk 42	tok 42	tuʔ 42	toʔ 42	tu 41
沘	2178	Chinese etymology	效開三平宵並	3903 1409	phiau 12	phiɔ 12	phiau 12	phiau 1	phiau 12	phiau 12	phiɔ 12	biä 12	biɛ 12	piau 12	biǝ 12	phiɛu 12	phiau 12	phiu 12	phiau 12 (lit.); phio 12	phiǝu 12	pieu 12	piɔ 32	phiau 12
牢	2179	Chinese etymology	遇合一平模來	4151 0819	lu 12	lu 12	lou 12	lu 1; lou 1	nou 12	nu 12	lu 12	lǝu 12	lǝu 12	nôu 12	nǝu 12	lu 31	lu 12	lou 12	lɔ 12	lou 12	lu 12	lou 32	lu 12
狄	2180	Chinese etymology	山合一平桓明	4221 1643	man 12	mã 12	mã 12	mä̃ 1	man 12	man 12	muõ 12	mö 12	mö 12	mõ 12	miɛ̃ 12	mɔn 31	man 12	mun 12	buan 12	mua 12	muaŋ 12	mö 32	mon 12
甬	2181	Chinese etymology	A: 果合一平戈明; B: 果合一去過明	A: 4333 0236; B: 4333 0239	A: mo 12; B: mo 3	A: mǝ 12; B: mǝ 3	A: mo 12; B: mo 3	A: mǝ 1; B: mǝ 3	A: mo 12; B: mo 3	A: mo 12; B: mo 3	A: mo 12; B: mo 3	A: mo 12; B: mo 12	A: mo_y 12; B: möy 32	A: mo 12; B: mo 32	A: mû 12; B: mû 32	A: mo 31; B: mo 32	A: mɔ 12; B: mɔ 32	A: mɔ 12; B: mɔ 32	A: mo 12; B: mo 32	A: mo 12; B: mo 12	A: mɔ 12; B: mɔ 32	A: mo 32; B: mo 32	A: muo 12; B: muo 3
甫	2182	Chinese etymology	山合三平仙章	4331 1935	c̣uan 11	c̣uã 11	pfã 11	cuä̃ 1	cuan 11	cuan 11	cuõ 11	cö 11	ćy 11	ćyẽ 11	tuĩ 11	cɔn 11	cɔn 11	čyn 11	cuan 11	cueŋ 11	cuɔŋ 11		
盯	2183	Chinese etymology	梗開四入昔精	4480 0628	ći 11	ći 11	ći 11	ćiǝʔ 41	ći 12	ći 12	ćiǝʔ 4	ciôʔ 41	cei 41	ci 4	ći 12	ćit 41	cit 41	čîk 41	cîk 41	ceʔ 41	ceiʔ 41	cîʔ 4	ci 42
肛	2184	Chinese etymology	蟹開二平佳生	4652 1095	ṣai 11	ṣɛ 11	sɛ 11	sai 1	sai 11	sai 11	sɛ 11	sa_ 11	si_ 11	sai 11	sa 11	sai 11	sai 11	šai 11	sai 11 (lit.); thai 11	sai 11	sai 11	se_ 1	šai 1
